SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21982,1610612744,GOS,Golden State Warriors,0028200010,1982-10-29,GOS @ LAL,W,240,61,,,1,,,9,15,0.6,,,42.0,40.0,,,,,132,15,0
21982,1610612747,LAL,Los Angeles Lakers,0028200010,1982-10-29,LAL vs. GOS,L,240,52,,,1,,,12,19,0.632,,,44.0,32.0,,,,,117,-15,0
21982,1610612755,PHL,Philadelphia 76ers,0028200008,1982-10-29,PHL @ NYK,W,240,36,67.0,0.537,0,0.0,,32,40,0.8,,,40.0,21.0,7.0,7.0,14.0,28.0,104,15,0
21982,1610612752,NYK,New York Knicks,0028200008,1982-10-29,NYK vs. PHL,L,240,34,85.0,0.4,0,1.0,0.0,21,29,0.724,,,45.0,27.0,3.0,3.0,11.0,33.0,89,-15,0
21982,1610612737,ATL,Atlanta Hawks,0028200006,1982-10-29,ATL @ DET,L,240,39,,,0,,,8,12,0.667,,,45.0,21.0,,,,29.0,86,-8,0
21982,1610612765,DET,Detroit Pistons,0028200006,1982-10-29,DET vs. ATL,W,240,36,,,0,,,22,32,0.688,,,42.0,21.0,,,,21.0,94,8,0
21982,1610612745,HOU,Houston Rockets,0028200005,1982-10-29,HOU @ SEA,L,240,38,,,1,,,18,24,0.75,,,47.0,19.0,,,,26.0,95,-33,0
21982,1610612760,SEA,Seattle SuperSonics,0028200005,1982-10-29,SEA vs. HOU,W,240,53,,,1,,,21,29,0.724,,,57.0,44.0,,,,25.0,128,33,0
21982,1610612738,BOS,Boston Celtics,0028200007,1982-10-29,BOS @ CLE,W,240,45,89.0,0.506,0,,,14,22,0.636,,,41.0,25.0,,,,,104,11,0
21982,1610612739,CLE,Cleveland Cavaliers,0028200007,1982-10-29,CLE vs. BOS,L,240,24,73.0,0.329,0,,,45,58,0.776,,,47.0,16.0,,,,,93,-11,0
21982,1610612757,POR,Portland Trail Blazers,0028200002,1982-10-29,POR @ KCK,L,240,39,,,0,,,33,46,0.717,,,43.0,19.0,,,,27.0,111,-2,0
21982,1610612758,KCK,Kansas City Kings,0028200002,1982-10-29,KCK vs. POR,W,240,42,,,0,,,29,37,0.784,,,38.0,21.0,,,,36.0,113,2,0
21982,1610612759,SAN,San Antonio Spurs,0028200009,1982-10-29,SAN @ UTH,W,240,46,92.0,0.5,1,,,27,33,0.818,,,50.0,24.0,,,,,120,6,0
21982,1610612762,UTH,Utah Jazz,0028200009,1982-10-29,UTH vs. SAN,L,240,44,94.0,0.468,3,,,23,31,0.742,,,42.0,28.0,,,,,114,-6,0
21982,1610612743,DEN,Denver Nuggets,0028200011,1982-10-29,DEN vs. DAL,L,240,42,101.0,0.416,0,,,33,42,0.786,,,50.0,,,,,,117,-8,0
21982,1610612742,DAL,Dallas Mavericks,0028200011,1982-10-29,DAL @ DEN,W,240,54,96.0,0.563,0,,,17,18,0.944,,,44.0,31.0,,,,,125,8,0
21982,1610612754,IND,Indiana Pacers,0028200003,1982-10-29,IND vs. WAS,W,240,41,,,0,,,11,13,0.846,,,49.0,31.0,,,,28.0,93,3,0
21982,1610612764,WAS,Washington Bullets,0028200003,1982-10-29,WAS @ IND,L,240,37,,,0,,,16,25,0.64,,,37.0,20.0,,,,21.0,90,-3,0
21982,1610612746,SDC,San Diego Clippers,0028200004,1982-10-29,SDC vs. PHX,L,240,36,,,0,,,27,48,0.563,,,,,,,,,99,-14,0
21982,1610612756,PHX,Phoenix Suns,0028200004,1982-10-29,PHX @ SDC,W,240,43,,,0,,,27,37,0.73,,,,,,,,,113,14,0
21982,1610612741,CHI,Chicago Bulls,0028200001,1982-10-29,CHI @ NJN,L,240,42,,,0,,,18,34,0.529,,,42.0,18.0,,,,29.0,102,-12,0
21982,1610612751,NJN,New Jersey Nets,0028200001,1982-10-29,NJN vs. CHI,W,240,46,,,0,,,22,31,0.71,,,56.0,30.0,,,,28.0,114,12,0
21982,1610612738,BOS,Boston Celtics,0028200016,1982-10-30,BOS @ ATL,W,240,47,97.0,0.485,2,,,16,25,0.64,,,61.0,,,,,,112,15,0
21982,1610612737,ATL,Atlanta Hawks,0028200016,1982-10-30,ATL vs. BOS,L,240,39,87.0,0.448,0,,,19,30,0.633,,,45.0,,,,,,97,-15,0
21982,1610612744,GOS,Golden State Warriors,0028200014,1982-10-30,GOS vs. HOU,W,240,46,95.0,0.484,0,,,25,33,0.758,,,,,,,,,117,7,0
21982,1610612745,HOU,Houston Rockets,0028200014,1982-10-30,HOU @ GOS,L,240,48,103.0,0.466,2,,,12,21,0.571,,,,,,,,,110,-7,0
21982,1610612741,CHI,Chicago Bulls,0028200017,1982-10-30,CHI vs. WAS,L,240,46,86.0,0.535,2,,,31,42,0.738,,,,,,,,32.0,125,-18,0
21982,1610612764,WAS,Washington Bullets,0028200017,1982-10-30,WAS @ CHI,W,240,55,102.0,0.539,0,,,33,40,0.825,,,,,,,,32.0,143,18,0
21982,1610612752,NYK,New York Knicks,0028200012,1982-10-30,NYK @ MIL,L,240,35,85.0,0.412,0,,,16,26,0.615,,,41.0,,,,,,86,-22,0
21982,1610612749,MIL,Milwaukee Bucks,0028200012,1982-10-30,MIL vs. NYK,W,240,41,73.0,0.562,0,,,26,32,0.813,,,39.0,,,,,,108,22,0
21982,1610612757,POR,Portland Trail Blazers,0028200013,1982-10-30,POR @ SAN,L,240,44,,,2,,,17,22,0.773,,,33.0,25.0,,,,,107,-5,0
21982,1610612759,SAN,San Antonio Spurs,0028200013,1982-10-30,SAN vs. POR,W,240,43,,,2,,,24,28,0.857,,,43.0,23.0,,,,,112,5,0
21982,1610612762,UTH,Utah Jazz,0028200015,1982-10-30,UTH @ DAL,W,240,45,,,2,,,36,46,0.783,,,40.0,26.0,,,,,128,5,0
21982,1610612742,DAL,Dallas Mavericks,0028200015,1982-10-30,DAL vs. UTH,L,240,47,,,0,,,29,43,0.674,,,44.0,33.0,,,,,123,-5,0
21982,1610612755,PHL,Philadelphia 76ers,0028200018,1982-10-30,PHL vs. NJN,W,240,42,78.0,0.538,0,0.0,,26,28,0.929,14.0,,39.0,29.0,14.0,12.0,26.0,18.0,110,11,0
21982,1610612751,NJN,New Jersey Nets,0028200018,1982-10-30,NJN @ PHL,L,240,43,83.0,0.518,0,1.0,0.0,13,19,0.684,16.0,,37.0,31.0,12.0,8.0,27.0,23.0,99,-11,0
21982,1610612739,CLE,Cleveland Cavaliers,0028200019,1982-10-31,CLE vs. MIL,L,240,40,,,0,,,15,23,0.652,,,38.0,19.0,,,,36.0,95,-24,0
21982,1610612749,MIL,Milwaukee Bucks,0028200019,1982-10-31,MIL @ CLE,W,240,42,,,0,,,35,42,0.833,,,41.0,27.0,,,,27.0,119,24,0
21982,1610612756,PHX,Phoenix Suns,0028200022,1982-10-31,PHX @ DEN,L,240,42,,,3,,,23,35,0.657,,,52.0,21.0,,,,35.0,110,-4,0
21982,1610612743,DEN,Denver Nuggets,0028200022,1982-10-31,DEN vs. PHX,W,240,44,,,0,,,26,33,0.788,,,38.0,29.0,,,,28.0,114,4,0
21982,1610612760,SEA,Seattle SuperSonics,0028200020,1982-10-31,SEA @ SDC,W,240,56,,,0,,,15,23,0.652,,,48.0,25.0,,,,19.0,127,18,0
21982,1610612746,SDC,San Diego Clippers,0028200020,1982-10-31,SDC vs. SEA,L,240,47,,,0,,,15,21,0.714,,,41.0,23.0,,,,22.0,109,-18,0
21982,1610612765,DET,Detroit Pistons,0028200021,1982-10-31,DET @ IND,W,240,47,,,0,,,24,26,0.923,,,47.0,27.0,,,,24.0,118,3,0
21982,1610612754,IND,Indiana Pacers,0028200021,1982-10-31,IND vs. DET,L,240,49,,,0,,,17,20,0.85,,,45.0,28.0,,,,26.0,115,-3,0
21982,1610612737,ATL,Atlanta Hawks,0028200025,1982-11-02,ATL vs. WAS,W,240,42,,,0,,,21,23,0.913,,,42.0,28.0,,,,22.0,105,17,0
21982,1610612764,WAS,Washington Bullets,0028200025,1982-11-02,WAS @ ATL,L,240,39,,,0,,,10,19,0.526,,,46.0,14.0,,,,21.0,88,-17,0
21982,1610612745,HOU,Houston Rockets,0028200024,1982-11-02,HOU vs. DAL,L,240,40,,,1,,,22,26,0.846,,,38.0,22.0,,,,31.0,103,-10,0
21982,1610612742,DAL,Dallas Mavericks,0028200024,1982-11-02,DAL @ HOU,W,240,42,,,0,,,29,36,0.806,,,34.0,27.0,,,,25.0,113,10,0
21982,1610612757,POR,Portland Trail Blazers,0028200023,1982-11-02,POR @ PHX,L,240,31,82.0,0.378,0,,,25,34,0.735,,,45.0,19.0,,,,,87,-5,0
21982,1610612756,PHX,Phoenix Suns,0028200023,1982-11-02,PHX vs. POR,W,240,37,90.0,0.411,0,,,18,24,0.75,,,48.0,21.0,,,,,92,5,0
21982,1610612765,DET,Detroit Pistons,0028200029,1982-11-02,DET @ CLE,W,240,49,88.0,0.557,0,,,30,40,0.75,,,42.0,21.0,,,,,128,9,0
21982,1610612739,CLE,Cleveland Cavaliers,0028200029,1982-11-02,CLE vs. DET,L,240,51,93.0,0.548,2,,,15,23,0.652,,,39.0,28.0,,,,,119,-9,0
21982,1610612758,KCK,Kansas City Kings,0028200027,1982-11-02,KCK vs. MIL,W,240,49,99.0,0.495,0,,,21,36,0.583,,,,,,,,,119,7,0
21982,1610612749,MIL,Milwaukee Bucks,0028200027,1982-11-02,MIL @ KCK,L,240,40,88.0,0.455,0,,,32,44,0.727,,,,,,,,,112,-7,0
21982,1610612760,SEA,Seattle SuperSonics,0028200028,1982-11-02,SEA @ UTH,W,240,49,,,1,,,21,25,0.84,,,65.0,24.0,,,,33.0,120,28,0
21982,1610612762,UTH,Utah Jazz,0028200028,1982-11-02,UTH vs. SEA,L,240,32,,,0,,,28,47,0.596,,,44.0,20.0,,,,22.0,92,-28,0
21982,1610612746,SDC,San Diego Clippers,0028200026,1982-11-02,SDC @ NJN,L,240,37,74.0,0.5,0,,,26,37,0.703,,,25.0,18.0,,,,,100,-10,0
21982,1610612751,NJN,New Jersey Nets,0028200026,1982-11-02,NJN vs. SDC,W,240,45,78.0,0.577,0,,,20,32,0.625,,,38.0,25.0,,,,,110,10,0
21982,1610612738,BOS,Boston Celtics,0028200037,1982-11-03,BOS vs. IND,W,240,42,,,0,,,27,34,0.794,,,52.0,28.0,,,,27.0,111,7,0
21982,1610612754,IND,Indiana Pacers,0028200037,1982-11-03,IND @ BOS,L,240,43,,,0,,,18,23,0.783,,,40.0,25.0,,,,34.0,104,-7,0
21982,1610612752,NYK,New York Knicks,0028200034,1982-11-03,NYK @ GOS,L,240,41,73.0,0.562,0,,,15,28,0.536,,,35.0,24.0,,,,30.0,97,-2,0
21982,1610612744,GOS,Golden State Warriors,0028200034,1982-11-03,GOS vs. NYK,W,240,38,79.0,0.481,0,,,23,34,0.676,,,42.0,17.0,,,,24.0,99,2,0
21982,1610612741,CHI,Chicago Bulls,0028200032,1982-11-03,CHI @ DET,L,240,55,,,1,,,33,38,0.868,,,45.0,33.0,,,,36.0,144,-8,0
